,recency,frequency,monetary,RecenciaCluster,FrequenciaCluster,monetaryCluster,Score,Seguimento
2202,172,1,216.6,0,0,0,0,Inativo
2203,172,1,139.8,0,0,0,0,Inativo
2204,172,1,75.8,0,0,0,0,Inativo
2205,172,1,299.7,0,0,0,0,Inativo
2206,172,1,209.8,0,0,0,0,Inativo
2207,172,1,186.8,0,0,0,0,Inativo
2208,172,1,126.8,0,0,0,0,Inativo
2209,172,1,235.6,0,0,0,0,Inativo
2210,172,1,69.9,0,0,0,0,Inativo
2211,172,1,216.6,0,0,0,0,Inativo
2212,172,1,219.7,0,0,0,0,Inativo
2213,172,1,199.7,0,0,0,0,Inativo
2214,172,1,273.8,0,0,0,0,Inativo
2215,172,1,258.9,0,0,0,0,Inativo
2216,172,1,148.0,0,0,0,0,Inativo
2217,172,1,147.7,0,0,0,0,Inativo
2218,172,1,159.8,0,0,0,0,Inativo
2219,172,1,142.8,0,0,0,0,Inativo
2220,172,1,209.7,0,0,0,0,Inativo
2221,172,1,164.8,0,0,0,0,Inativo
2222,172,1,279.7,0,0,0,0,Inativo
2223,172,1,99.9,0,0,0,0,Inativo
2224,172,1,119.8,0,0,0,0,Inativo
2225,172,1,189.8,0,0,0,0,Inativo
2226,172,1,212.9,0,0,0,0,Inativo
2227,172,1,219.8,0,0,0,0,Inativo
2228,172,1,119.9,0,0,0,0,Inativo
2229,172,1,169.8,0,0,0,0,Inativo
2230,172,1,148.9,0,0,0,0,Inativo
2231,172,1,96.7,0,0,0,0,Inativo
2232,172,1,74.0,0,0,0,0,Inativo
2233,172,1,99.9,0,0,0,0,Inativo
2234,172,1,181.6,0,0,0,0,Inativo
2235,172,1,298.0,0,0,0,0,Inativo
2236,172,1,116.8,0,0,0,0,Inativo
2237,172,1,249.7,0,0,0,0,Inativo
2238,172,1,109.8,0,0,0,0,Inativo
2239,172,1,148.9,0,0,0,0,Inativo
2240,172,1,56.9,0,0,0,0,Inativo
2241,172,1,189.7,0,0,0,0,Inativo
2242,172,1,59.9,0,0,0,0,Inativo
2243,172,1,54.9,0,0,0,0,Inativo
2244,172,1,69.9,0,0,0,0,Inativo
2245,172,1,49.9,0,0,0,0,Inativo
2246,172,1,109.32,0,0,0,0,Inativo
2247,172,1,99.3,0,0,0,0,Inativo
2248,172,1,165.51,0,0,0,0,Inativo
2249,172,1,263.8,0,0,0,0,Inativo
2250,172,1,174.8,0,0,0,0,Inativo
2251,172,1,109.8,0,0,0,0,Inativo
2252,172,1,209.62,0,0,0,0,Inativo
2253,172,1,179.7,0,0,0,0,Inativo
2254,172,1,99.9,0,0,0,0,Inativo
2255,172,1,139.4,0,0,0,0,Inativo
2256,172,1,66.6,0,0,0,0,Inativo
2257,172,1,209.8,0,0,0,0,Inativo
2258,172,1,119.9,0,0,0,0,Inativo
2259,172,1,94.65,0,0,0,0,Inativo
2260,172,1,204.7,0,0,0,0,Inativo
2261,172,1,109.9,0,0,0,0,Inativo
2262,172,1,94.3,0,0,0,0,Inativo
2263,172,1,203.7,0,0,0,0,Inativo
2264,172,1,69.9,0,0,0,0,Inativo
2265,172,1,203.9,0,0,0,0,Inativo
2266,172,1,54.9,0,0,0,0,Inativo
2267,172,1,69.9,0,0,0,0,Inativo
2268,172,1,218.9,0,0,0,0,Inativo
2269,172,1,251.64,0,0,0,0,Inativo
2270,172,1,86.8,0,0,0,0,Inativo
2271,172,1,148.7,0,0,0,0,Inativo
2272,172,1,149.0,0,0,0,0,Inativo
2273,172,1,101.55,0,0,0,0,Inativo
2274,172,1,188.4,0,0,0,0,Inativo
2275,172,1,238.33,0,0,0,0,Inativo
2276,172,1,288.89,0,0,0,0,Inativo
2277,172,1,138.94,0,0,0,0,Inativo
2278,172,1,251.7,0,0,0,0,Inativo
2279,172,1,87.2,0,0,0,0,Inativo
2280,172,1,109.9,0,0,0,0,Inativo
2281,172,1,189.8,0,0,0,0,Inativo
2282,172,1,99.9,0,0,0,0,Inativo
2283,172,1,267.5,0,0,0,0,Inativo
2284,172,1,103.8,0,0,0,0,Inativo
2285,172,1,181.85,0,0,0,0,Inativo
2286,172,1,109.9,0,0,0,0,Inativo
2287,172,1,69.9,0,0,0,0,Inativo
2288,172,1,119.8,0,0,0,0,Inativo
2289,172,1,185.4,0,0,0,0,Inativo
2290,212,1,114.59,0,0,0,0,Inativo
2291,172,1,95.8,0,0,0,0,Inativo
2292,172,1,109.9,0,0,0,0,Inativo
2293,172,1,109.9,0,0,0,0,Inativo
2294,172,1,95.8,0,0,0,0,Inativo
2295,171,1,133.2,0,0,0,0,Inativo
2296,171,1,62.7,0,0,0,0,Inativo
2297,171,1,87.2,0,0,0,0,Inativo
2298,171,1,95.8,0,0,0,0,Inativo
2299,171,1,69.9,0,0,0,0,Inativo
2300,171,1,109.9,0,0,0,0,Inativo
2301,172,1,107.92,0,0,0,0,Inativo
2302,171,1,69.9,0,0,0,0,Inativo
2303,172,1,126.2,0,0,0,0,Inativo
2304,171,1,94.67,0,0,0,0,Inativo
2305,172,1,128.7,0,0,0,0,Inativo
2306,171,1,209.7,0,0,0,0,Inativo
2307,172,1,109.8,0,0,0,0,Inativo
2308,171,1,57.7,0,0,0,0,Inativo
2309,171,1,182.7,0,0,0,0,Inativo
2310,171,1,199.8,0,0,0,0,Inativo
2311,171,1,69.9,0,0,0,0,Inativo
2312,171,1,109.9,0,0,0,0,Inativo
2313,171,1,119.8,0,0,0,0,Inativo
2314,171,1,109.5,0,0,0,0,Inativo
2315,171,1,266.7,0,0,0,0,Inativo
2316,171,1,219.8,0,0,0,0,Inativo
2317,171,1,109.9,0,0,0,0,Inativo
2318,171,1,139.8,0,0,0,0,Inativo
2319,171,1,186.7,0,0,0,0,Inativo
2320,171,1,119.8,0,0,0,0,Inativo
2321,171,1,69.9,0,0,0,0,Inativo
2322,171,1,259.6,0,0,0,0,Inativo
2323,171,1,165.51,0,0,0,0,Inativo
2324,171,1,213.9,0,0,0,0,Inativo
2325,171,1,274.7,0,0,0,0,Inativo
2326,171,1,99.9,0,0,0,0,Inativo
2327,171,1,221.6,0,0,0,0,Inativo
2328,171,1,150.6,0,0,0,0,Inativo
2329,171,1,99.8,0,0,0,0,Inativo
2330,171,1,209.7,0,0,0,0,Inativo
2331,171,1,79.17,0,0,0,0,Inativo
2332,171,1,149.7,0,0,0,0,Inativo
2333,171,1,164.8,0,0,0,0,Inativo
2334,171,1,119.9,0,0,0,0,Inativo
2335,171,1,164.8,0,0,0,0,Inativo
2336,171,1,179.8,0,0,0,0,Inativo
2337,171,1,213.9,0,0,0,0,Inativo
2338,171,1,54.9,0,0,0,0,Inativo
2339,171,1,108.36,0,0,0,0,Inativo
2340,171,1,226.7,0,0,0,0,Inativo
2341,171,1,179.8,0,0,0,0,Inativo
2342,171,1,120.1,0,0,0,0,Inativo
2343,171,1,254.1,0,0,0,0,Inativo
2344,171,1,149.0,0,0,0,0,Inativo
2345,171,1,259.7,0,0,0,0,Inativo
2346,171,1,119.8,0,0,0,0,Inativo
2347,171,1,154.09,0,0,0,0,Inativo
2348,171,1,164.7,0,0,0,0,Inativo
2349,171,1,200.9,0,0,0,0,Inativo
2350,171,1,219.8,0,0,0,0,Inativo
2351,171,1,183.9,0,0,0,0,Inativo
2352,171,1,119.8,0,0,0,0,Inativo
2353,171,1,163.2,0,0,0,0,Inativo
2354,171,1,54.9,0,0,0,0,Inativo
2355,171,1,109.8,0,0,0,0,Inativo
2356,171,1,109.9,0,0,0,0,Inativo
2357,171,1,195.7,0,0,0,0,Inativo
2358,171,1,109.9,0,0,0,0,Inativo
2359,171,1,119.8,0,0,0,0,Inativo
2360,171,1,109.9,0,0,0,0,Inativo
2361,171,1,88.76,0,0,0,0,Inativo
2362,171,1,65.5,0,0,0,0,Inativo
2363,171,1,290.0,0,0,0,0,Inativo
2364,171,1,259.6,0,0,0,0,Inativo
2365,171,1,109.9,0,0,0,0,Inativo
2366,171,1,119.8,0,0,0,0,Inativo
2367,171,1,109.9,0,0,0,0,Inativo
2368,171,1,109.9,0,0,0,0,Inativo
2369,171,1,234.7,0,0,0,0,Inativo
2370,171,1,228.35,0,0,0,0,Inativo
2371,171,1,180.5,0,0,0,0,Inativo
2372,171,1,231.8,0,0,0,0,Inativo
2373,171,1,109.9,0,0,0,0,Inativo
2374,171,1,163.25,0,0,0,0,Inativo
2375,171,1,151.7,0,0,0,0,Inativo
2376,171,1,246.32,0,0,0,0,Inativo
2377,171,1,126.8,0,0,0,0,Inativo
2378,171,1,159.8,0,0,0,0,Inativo
2379,171,1,69.9,0,0,0,0,Inativo
2380,171,1,213.9,0,0,0,0,Inativo
2381,171,1,86.9,0,0,0,0,Inativo
2382,171,1,253.8,0,0,0,0,Inativo
2383,171,1,134.64,0,0,0,0,Inativo
2384,171,1,290.0,0,0,0,0,Inativo
2385,171,1,109.9,0,0,0,0,Inativo
2386,171,1,149.8,0,0,0,0,Inativo
2387,171,1,164.8,0,0,0,0,Inativo
2388,171,1,109.9,0,0,0,0,Inativo
2389,171,1,79.8,0,0,0,0,Inativo
2390,171,1,256.7,0,0,0,0,Inativo
2391,171,1,76.9,0,0,0,0,Inativo
2392,171,1,164.8,0,0,0,0,Inativo
2393,171,1,121.57,0,0,0,0,Inativo
2394,171,1,49.9,0,0,0,0,Inativo
2395,171,1,166.7,0,0,0,0,Inativo
2396,171,1,219.8,0,0,0,0,Inativo
2397,171,1,209.8,0,0,0,0,Inativo
2398,171,1,155.85,0,0,0,0,Inativo
2399,171,1,183.8,0,0,0,0,Inativo
2400,171,1,242.25,0,0,0,0,Inativo
2401,171,1,99.9,0,0,0,0,Inativo
2402,171,1,224.6,0,0,0,0,Inativo
2403,171,1,109.9,0,0,0,0,Inativo
2404,171,1,49.9,0,0,0,0,Inativo
2405,171,1,274.8,0,0,0,0,Inativo
2406,171,1,109.9,0,0,0,0,Inativo
2407,171,1,299.7,0,0,0,0,Inativo
2408,171,1,225.4,0,0,0,0,Inativo
2409,171,1,127.2,0,0,0,0,Inativo
2410,171,1,123.3,0,0,0,0,Inativo
2411,171,1,109.8,0,0,0,0,Inativo
2412,171,1,124.8,0,0,0,0,Inativo
2413,171,1,289.7,0,0,0,0,Inativo
2414,171,1,150.2,0,0,0,0,Inativo
2415,171,1,72.05,0,0,0,0,Inativo
2416,171,1,109.9,0,0,0,0,Inativo
2417,171,1,203.9,0,0,0,0,Inativo
2418,171,1,119.8,0,0,0,0,Inativo
2419,171,1,258.93,0,0,0,0,Inativo
2420,171,1,99.9,0,0,0,0,Inativo
2421,171,1,174.8,0,0,0,0,Inativo
2422,171,1,117.83,0,0,0,0,Inativo
2423,171,1,207.76,0,0,0,0,Inativo
2424,171,1,93.51,0,0,0,0,Inativo
2425,171,1,95.8,0,0,0,0,Inativo
2426,171,1,150.7,0,0,0,0,Inativo
2427,171,1,115.4,0,0,0,0,Inativo
2428,171,1,186.8,0,0,0,0,Inativo
2429,171,1,112.32,0,0,0,0,Inativo
2430,171,1,189.0,0,0,0,0,Inativo
2431,171,1,128.9,0,0,0,0,Inativo
2432,171,1,90.22,0,0,0,0,Inativo
2433,171,1,158.5,0,0,0,0,Inativo
2434,171,1,109.9,0,0,0,0,Inativo
2435,171,1,195.8,0,0,0,0,Inativo
2436,171,1,49.9,0,0,0,0,Inativo
2437,171,1,123.8,0,0,0,0,Inativo
2438,171,1,190.7,0,0,0,0,Inativo
2439,171,1,69.9,0,0,0,0,Inativo
2440,171,1,95.8,0,0,0,0,Inativo
2441,171,1,180.7,0,0,0,0,Inativo
2442,171,1,196.56,0,0,0,0,Inativo
2443,171,1,97.68,0,0,0,0,Inativo
2444,171,1,97.23,0,0,0,0,Inativo
2445,171,1,229.7,0,0,0,0,Inativo
2446,171,1,208.7,0,0,0,0,Inativo
2447,171,1,229.7,0,0,0,0,Inativo
2448,171,1,180.1,0,0,0,0,Inativo
2449,171,1,182.5,0,0,0,0,Inativo
2450,171,1,52.03,0,0,0,0,Inativo
2451,171,1,264.93,0,0,0,0,Inativo
2452,171,1,149.0,0,0,0,0,Inativo
2453,171,1,214.21,0,0,0,0,Inativo
2454,171,1,195.9,0,0,0,0,Inativo
2455,171,1,139.0,0,0,0,0,Inativo
2456,171,1,181.5,0,0,0,0,Inativo
2457,171,1,199.8,0,0,0,0,Inativo
2458,171,1,55.9,0,0,0,0,Inativo
2459,171,1,54.9,0,0,0,0,Inativo
2460,171,1,69.9,0,0,0,0,Inativo
2461,171,1,47.39,0,0,0,0,Inativo
2462,171,1,219.6,0,0,0,0,Inativo
2463,171,1,164.7,0,0,0,0,Inativo
2464,171,1,76.9,0,0,0,0,Inativo
2465,171,1,299.7,0,0,0,0,Inativo
2466,171,1,130.3,0,0,0,0,Inativo
2467,171,1,109.9,0,0,0,0,Inativo
2468,171,1,109.8,0,0,0,0,Inativo
2469,171,1,109.8,0,0,0,0,Inativo
2470,171,1,219.8,0,0,0,0,Inativo
2471,171,1,183.9,0,0,0,0,Inativo
2472,171,1,76.9,0,0,0,0,Inativo
2473,171,1,229.8,0,0,0,0,Inativo
2474,171,1,224.7,0,0,0,0,Inativo
2475,171,1,229.8,0,0,0,0,Inativo
2476,171,1,288.9,0,0,0,0,Inativo
2477,171,1,202.8,0,0,0,0,Inativo
2478,171,1,149.0,0,0,0,0,Inativo
2479,171,1,109.9,0,0,0,0,Inativo
2480,171,1,69.9,0,0,0,0,Inativo
2481,171,1,187.8,0,0,0,0,Inativo
2482,171,1,109.9,0,0,0,0,Inativo
2483,171,1,164.8,0,0,0,0,Inativo
2484,171,1,106.9,0,0,0,0,Inativo
2485,171,1,249.7,0,0,0,0,Inativo
2486,171,1,188.9,0,0,0,0,Inativo
2487,171,1,249.7,0,0,0,0,Inativo
2488,171,1,205.67,0,0,0,0,Inativo
2489,171,1,69.9,0,0,0,0,Inativo
2490,171,1,249.8,0,0,0,0,Inativo
2491,171,1,108.3,0,0,0,0,Inativo
2492,171,1,203.67,0,0,0,0,Inativo
2493,171,1,213.7,0,0,0,0,Inativo
2494,171,1,218.9,0,0,0,0,Inativo
2495,171,1,109.9,0,0,0,0,Inativo
2496,171,1,159.8,0,0,0,0,Inativo
2497,171,1,160.8,0,0,0,0,Inativo
2498,171,1,154.5,0,0,0,0,Inativo
2499,171,1,95.8,0,0,0,0,Inativo
2500,171,1,198.9,0,0,0,0,Inativo
2501,171,1,219.7,0,0,0,0,Inativo
2502,171,1,54.9,0,0,0,0,Inativo
2503,171,1,276.5,0,0,0,0,Inativo
2504,171,1,87.14,0,0,0,0,Inativo
2505,171,1,119.9,0,0,0,0,Inativo
2506,171,1,185.03,0,0,0,0,Inativo
2507,171,1,125.8,0,0,0,0,Inativo
2508,171,1,209.8,0,0,0,0,Inativo
2509,171,1,274.5,0,0,0,0,Inativo
2510,171,1,39.65,0,0,0,0,Inativo
2511,171,1,54.9,0,0,0,0,Inativo
2512,171,1,178.9,0,0,0,0,Inativo
2513,212,1,99.36,0,0,0,0,Inativo
2514,171,1,282.59,0,0,0,0,Inativo
2515,171,1,224.7,0,0,0,0,Inativo
2516,171,1,137.51,0,0,0,0,Inativo
2517,171,1,215.6,0,0,0,0,Inativo
2518,171,1,80.8,0,0,0,0,Inativo
2519,171,1,179.8,0,0,0,0,Inativo
2520,171,1,69.9,0,0,0,0,Inativo
2521,171,1,274.5,0,0,0,0,Inativo
2522,171,1,145.81,0,0,0,0,Inativo
2523,171,1,275.07,0,0,0,0,Inativo
2524,171,1,127.2,0,0,0,0,Inativo
2525,171,1,54.9,0,0,0,0,Inativo
2526,171,1,162.64,0,0,0,0,Inativo
2527,171,1,125.8,0,0,0,0,Inativo
2528,171,1,194.7,0,0,0,0,Inativo
2529,171,1,66.39,0,0,0,0,Inativo
2530,171,1,109.9,0,0,0,0,Inativo
2531,171,1,219.8,0,0,0,0,Inativo
2532,171,1,109.9,0,0,0,0,Inativo
2533,171,1,139.8,0,0,0,0,Inativo
2534,171,1,109.9,0,0,0,0,Inativo
2535,171,1,109.9,0,0,0,0,Inativo
2536,171,1,109.9,0,0,0,0,Inativo
2537,171,1,220.7,0,0,0,0,Inativo
2538,171,1,119.9,0,0,0,0,Inativo
2539,171,1,133.9,0,0,0,0,Inativo
2540,171,1,95.8,0,0,0,0,Inativo
2541,171,1,46.9,0,0,0,0,Inativo
2542,171,1,119.8,0,0,0,0,Inativo
2543,171,1,54.9,0,0,0,0,Inativo
2544,171,1,139.8,0,0,0,0,Inativo
2545,171,1,179.8,0,0,0,0,Inativo
2546,171,1,129.8,0,0,0,0,Inativo
2547,171,1,175.84,0,0,0,0,Inativo
2548,171,1,109.9,0,0,0,0,Inativo
2549,171,1,179.8,0,0,0,0,Inativo
2550,171,1,109.9,0,0,0,0,Inativo
2551,171,1,69.9,0,0,0,0,Inativo
2552,171,1,69.9,0,0,0,0,Inativo
2553,171,1,229.7,0,0,0,0,Inativo
2554,171,1,69.9,0,0,0,0,Inativo
2555,171,1,162.64,0,0,0,0,Inativo
2556,171,1,97.2,0,0,0,0,Inativo
2557,171,1,139.8,0,0,0,0,Inativo
2558,171,1,191.6,0,0,0,0,Inativo
2559,171,1,93.9,0,0,0,0,Inativo
2560,171,1,279.6,0,0,0,0,Inativo
2561,171,1,139.0,0,0,0,0,Inativo
2562,171,1,69.9,0,0,0,0,Inativo
2563,171,1,25.9,0,0,0,0,Inativo
2564,171,1,219.6,0,0,0,0,Inativo
2565,171,1,183.9,0,0,0,0,Inativo
2566,171,1,268.5,0,0,0,0,Inativo
2567,171,1,54.9,0,0,0,0,Inativo
2568,171,1,290.0,0,0,0,0,Inativo
2569,171,1,69.9,0,0,0,0,Inativo
2570,171,1,139.0,0,0,0,0,Inativo
2571,171,1,113.1,0,0,0,0,Inativo
2572,171,1,298.0,0,0,0,0,Inativo
2573,171,1,109.8,0,0,0,0,Inativo
2574,171,1,150.7,0,0,0,0,Inativo
2575,171,1,183.9,0,0,0,0,Inativo
2576,171,1,219.6,0,0,0,0,Inativo
2577,171,1,124.8,0,0,0,0,Inativo
2578,171,1,127.1,0,0,0,0,Inativo
2579,171,1,146.57,0,0,0,0,Inativo
2580,171,1,179.7,0,0,0,0,Inativo
2581,171,1,177.82,0,0,0,0,Inativo
2582,171,1,109.9,0,0,0,0,Inativo
2583,171,1,189.8,0,0,0,0,Inativo
2584,171,1,95.8,0,0,0,0,Inativo
2585,171,1,219.8,0,0,0,0,Inativo
2586,171,1,159.8,0,0,0,0,Inativo
2587,171,1,199.8,0,0,0,0,Inativo
2588,171,1,95.8,0,0,0,0,Inativo
2589,171,1,268.9,0,0,0,0,Inativo
2590,171,1,99.8,0,0,0,0,Inativo
2591,171,1,119.8,0,0,0,0,Inativo
2592,171,1,183.9,0,0,0,0,Inativo
2593,210,1,148.15,0,0,0,0,Inativo
2594,171,1,219.8,0,0,0,0,Inativo
2595,171,1,145.5,0,0,0,0,Inativo
2596,171,1,124.8,0,0,0,0,Inativo
2597,171,1,218.25,0,0,0,0,Inativo
2598,171,1,98.68,0,0,0,0,Inativo
2599,171,1,198.9,0,0,0,0,Inativo
2600,171,1,281.7,0,0,0,0,Inativo
2601,171,1,249.5,0,0,0,0,Inativo
2602,171,1,222.64,0,0,0,0,Inativo
2603,171,1,109.9,0,0,0,0,Inativo
2604,171,1,208.9,0,0,0,0,Inativo
2605,171,1,164.7,0,0,0,0,Inativo
2606,171,1,164.7,0,0,0,0,Inativo
2607,171,1,109.45,0,0,0,0,Inativo
2608,171,1,219.8,0,0,0,0,Inativo
2609,171,1,69.9,0,0,0,0,Inativo
2610,171,1,69.9,0,0,0,0,Inativo
2611,171,1,69.9,0,0,0,0,Inativo
2612,171,1,119.8,0,0,0,0,Inativo
2613,171,1,219.8,0,0,0,0,Inativo
2614,171,1,109.9,0,0,0,0,Inativo
2615,171,1,274.92,0,0,0,0,Inativo
2616,171,1,208.6,0,0,0,0,Inativo
2617,171,1,219.6,0,0,0,0,Inativo
2618,171,1,109.8,0,0,0,0,Inativo
2619,171,1,125.8,0,0,0,0,Inativo
2620,171,1,119.9,0,0,0,0,Inativo
2621,171,1,101.8,0,0,0,0,Inativo
2622,171,1,219.6,0,0,0,0,Inativo
2623,171,1,183.9,0,0,0,0,Inativo
2624,171,1,303.8,0,0,0,0,Inativo
2625,171,1,133.81,0,0,0,0,Inativo
2626,171,1,109.9,0,0,0,0,Inativo
2627,171,1,109.9,0,0,0,0,Inativo
2628,171,1,168.14,0,0,0,0,Inativo
2629,171,1,49.9,0,0,0,0,Inativo
2630,171,1,219.7,0,0,0,0,Inativo
2631,171,1,183.9,0,0,0,0,Inativo
2632,171,1,220.7,0,0,0,0,Inativo
2633,171,1,183.7,0,0,0,0,Inativo
2634,171,1,52.16,0,0,0,0,Inativo
2635,171,1,182.1,0,0,0,0,Inativo
2636,171,1,87.2,0,0,0,0,Inativo
2637,171,1,229.8,0,0,0,0,Inativo
2638,171,1,183.9,0,0,0,0,Inativo
2639,171,1,139.8,0,0,0,0,Inativo
2640,171,1,109.9,0,0,0,0,Inativo
2641,171,1,109.9,0,0,0,0,Inativo
2642,171,1,169.8,0,0,0,0,Inativo
2643,171,1,182.5,0,0,0,0,Inativo
2644,171,1,240.3,0,0,0,0,Inativo
2645,171,1,147.4,0,0,0,0,Inativo
2646,171,1,116.8,0,0,0,0,Inativo
2647,171,1,109.9,0,0,0,0,Inativo
2648,171,1,169.8,0,0,0,0,Inativo
2649,171,1,139.8,0,0,0,0,Inativo
2650,171,1,119.8,0,0,0,0,Inativo
2651,171,1,109.9,0,0,0,0,Inativo
2652,171,1,95.8,0,0,0,0,Inativo
2653,171,1,269.7,0,0,0,0,Inativo
2654,171,1,216.33,0,0,0,0,Inativo
2655,171,1,85.82,0,0,0,0,Inativo
2656,171,1,179.8,0,0,0,0,Inativo
2657,171,1,147.5,0,0,0,0,Inativo
2658,171,1,77.7,0,0,0,0,Inativo
2659,171,1,258.9,0,0,0,0,Inativo
2660,171,1,109.9,0,0,0,0,Inativo
2661,171,1,219.6,0,0,0,0,Inativo
2662,171,1,179.8,0,0,0,0,Inativo
2663,171,1,98.6,0,0,0,0,Inativo
2664,171,1,149.0,0,0,0,0,Inativo
2665,171,1,69.9,0,0,0,0,Inativo
2666,171,1,216.9,0,0,0,0,Inativo
2667,171,1,73.22,0,0,0,0,Inativo
2668,171,1,99.9,0,0,0,0,Inativo
2669,171,1,125.8,0,0,0,0,Inativo
2670,171,1,159.8,0,0,0,0,Inativo
2671,171,1,150.7,0,0,0,0,Inativo
2672,171,1,251.6,0,0,0,0,Inativo
2673,171,1,229.8,0,0,0,0,Inativo
2674,171,1,209.22,0,0,0,0,Inativo
2675,171,1,183.9,0,0,0,0,Inativo
2676,171,1,199.7,0,0,0,0,Inativo
2677,171,1,109.9,0,0,0,0,Inativo
2678,171,1,269.7,0,0,0,0,Inativo
2679,171,1,159.7,0,0,0,0,Inativo
2680,171,1,54.9,0,0,0,0,Inativo
2681,171,1,109.9,0,0,0,0,Inativo
2682,171,1,69.9,0,0,0,0,Inativo
2683,171,1,159.8,0,0,0,0,Inativo
2684,171,1,95.37,0,0,0,0,Inativo
2685,171,1,229.8,0,0,0,0,Inativo
2686,171,1,229.7,0,0,0,0,Inativo
2687,171,1,214.7,0,0,0,0,Inativo
2688,171,1,58.4,0,0,0,0,Inativo
2689,171,1,164.8,0,0,0,0,Inativo
2690,171,1,143.05,0,0,0,0,Inativo
2691,171,1,219.8,0,0,0,0,Inativo
2692,171,1,206.7,0,0,0,0,Inativo
2693,171,1,165.32,0,0,0,0,Inativo
2694,171,1,249.7,0,0,0,0,Inativo
2695,171,1,69.9,0,0,0,0,Inativo
2696,171,1,95.8,0,0,0,0,Inativo
2697,171,1,113.8,0,0,0,0,Inativo
2698,171,1,198.04,0,0,0,0,Inativo
2699,171,1,82.7,0,0,0,0,Inativo
2700,171,1,297.6,0,0,0,0,Inativo
2701,171,1,165.7,0,0,0,0,Inativo
2702,171,1,85.5,0,0,0,0,Inativo
2703,171,1,206.7,0,0,0,0,Inativo
2704,171,1,219.8,0,0,0,0,Inativo
2705,171,1,69.9,0,0,0,0,Inativo
2706,171,1,252.91,0,0,0,0,Inativo
2707,171,1,148.8,0,0,0,0,Inativo
2708,171,1,95.8,0,0,0,0,Inativo
2709,171,1,105.44,0,0,0,0,Inativo
2710,171,1,167.76,0,0,0,0,Inativo
2711,171,1,59.9,0,0,0,0,Inativo
2712,171,1,59.9,0,0,0,0,Inativo
2713,171,1,62.7,0,0,0,0,Inativo
2714,171,1,119.8,0,0,0,0,Inativo
2715,171,1,219.8,0,0,0,0,Inativo
2716,171,1,59.9,0,0,0,0,Inativo
2717,171,1,76.9,0,0,0,0,Inativo
2718,171,1,109.9,0,0,0,0,Inativo
2719,171,1,109.8,0,0,0,0,Inativo
2720,171,1,109.9,0,0,0,0,Inativo
2721,171,1,203.21,0,0,0,0,Inativo
2722,171,1,183.9,0,0,0,0,Inativo
2723,171,1,199.6,0,0,0,0,Inativo
2724,171,1,195.43,0,0,0,0,Inativo
2725,171,1,109.8,0,0,0,0,Inativo
2726,171,1,70.0,0,0,0,0,Inativo
2727,171,1,190.3,0,0,0,0,Inativo
2728,171,1,67.3,0,0,0,0,Inativo
2729,171,1,164.6,0,0,0,0,Inativo
2730,171,1,258.9,0,0,0,0,Inativo
2731,171,1,146.8,0,0,0,0,Inativo
2732,171,1,175.4,0,0,0,0,Inativo
2733,171,1,106.8,0,0,0,0,Inativo
2734,171,1,69.9,0,0,0,0,Inativo
2735,171,1,269.7,0,0,0,0,Inativo
2736,171,1,239.7,0,0,0,0,Inativo
2737,171,1,136.54,0,0,0,0,Inativo
2738,171,1,109.9,0,0,0,0,Inativo
2739,171,1,121.7,0,0,0,0,Inativo
2740,171,1,219.8,0,0,0,0,Inativo
2741,171,1,109.8,0,0,0,0,Inativo
2742,171,1,119.8,0,0,0,0,Inativo
2743,171,1,49.9,0,0,0,0,Inativo
2744,171,1,104.8,0,0,0,0,Inativo
2745,171,1,196.8,0,0,0,0,Inativo
2746,171,1,169.7,0,0,0,0,Inativo
2747,171,1,189.0,0,0,0,0,Inativo
2748,171,1,75.9,0,0,0,0,Inativo
2749,171,1,105.9,0,0,0,0,Inativo
2750,171,1,95.8,0,0,0,0,Inativo
2751,171,1,54.9,0,0,0,0,Inativo
2752,171,1,124.8,0,0,0,0,Inativo
2753,212,1,219.8,0,0,0,0,Inativo
2754,171,1,54.9,0,0,0,0,Inativo
2755,171,1,59.9,0,0,0,0,Inativo
2756,171,1,167.0,0,0,0,0,Inativo
2757,171,1,289.7,0,0,0,0,Inativo
2758,171,1,183.9,0,0,0,0,Inativo
2759,171,1,69.9,0,0,0,0,Inativo
2760,171,1,149.7,0,0,0,0,Inativo
2761,171,1,107.06,0,0,0,0,Inativo
2762,171,1,70.5,0,0,0,0,Inativo
2763,171,1,109.9,0,0,0,0,Inativo
2764,171,1,99.9,0,0,0,0,Inativo
2765,171,1,219.8,0,0,0,0,Inativo
2766,171,1,99.9,0,0,0,0,Inativo
2767,171,1,115.42,0,0,0,0,Inativo
2768,171,1,49.9,0,0,0,0,Inativo
2769,171,1,69.9,0,0,0,0,Inativo
2770,171,1,151.64,0,0,0,0,Inativo
2771,171,1,95.8,0,0,0,0,Inativo
2772,171,1,125.8,0,0,0,0,Inativo
2773,171,1,293.8,0,0,0,0,Inativo
2774,171,1,239.7,0,0,0,0,Inativo
2775,171,1,46.9,0,0,0,0,Inativo
2776,171,1,285.9,0,0,0,0,Inativo
2777,171,1,69.9,0,0,0,0,Inativo
2778,171,1,118.66,0,0,0,0,Inativo
2779,171,1,277.6,0,0,0,0,Inativo
2780,171,1,49.9,0,0,0,0,Inativo
2781,171,1,213.8,0,0,0,0,Inativo
2782,171,1,98.99,0,0,0,0,Inativo
