id_compra,data,mes,cliente,valor_total_da_compra
1253181295380-01,2022-08-10,8,Cliente 2638,99.3
1253183422692-01,2022-08-10,8,Cliente 2639,77.8
1253190320876-01,2022-08-10,8,Cliente 2640,221.7
1253190681934-01,2022-08-10,8,Cliente 2641,294.3
1253192858406-01,2022-08-10,8,Cliente 2642,77.8
1253200226757-01,2022-08-10,8,Cliente 2643,140.2
1253201284747-01,2022-08-10,8,Cliente 2644,98.9
1253202498926-01,2022-08-10,8,Cliente 2645,151.0
1253203459985-01,2022-08-10,8,Cliente 2646,383.4
1253210512818-01,2022-08-10,8,Cliente 2647,98.9
1253210891968-01,2022-08-10,8,Cliente 2648,187.6
1253211182259-01,2022-08-10,8,Cliente 2649,201.9
1253211482598-01,2022-08-10,8,Cliente 2650,25.9
1253220389667-01,2022-08-10,8,Cliente 2386,77.8
1253221007909-01,2022-08-10,8,Cliente 2651,125.8
1253221030473-01,2022-08-10,8,Cliente 2652,153.1
1253221820885-01,2022-08-10,8,Cliente 2653,151.0
1253221855506-01,2022-08-10,8,Cliente 2654,161.83
1253221984094-01,2022-08-10,8,Cliente 2655,77.8
1253221994159-01,2022-08-10,8,Cliente 2656,98.9
1253222310946-01,2022-08-10,8,Cliente 2657,151.0
1253222582154-01,2022-08-10,8,Cliente 2658,148.56
1253223165601-01,2022-08-10,8,Cliente 2659,25.9
1253230096473-01,2022-08-10,8,Cliente 2660,182.08
1253230718682-01,2022-08-10,8,Cliente 2661,142.5
1253231854353-01,2022-08-10,8,Cliente 2662,46.9
1253232315596-01,2022-08-10,8,Cliente 2663,283.5
1253480120637-01,2022-08-11,8,Cliente 2664,183.6
1253412012302-01,2022-08-11,8,Cliente 1851,224.3
1253481591987-01,2022-08-11,8,Cliente 2665,156.3
1253413131804-01,2022-08-11,8,Cliente 2666,120.7
1253481598678-01,2022-08-11,8,Cliente 78,25.8
1253413245738-01,2022-08-11,8,Cliente 2667,104.2
1253481738916-01,2022-08-11,8,Cliente 2124,173.7
1253481776394-01,2022-08-11,8,Cliente 2668,19.8
1253420198574-01,2022-08-11,8,Cliente 2669,113.8
1253482178787-01,2022-08-11,8,Cliente 2670,83.1
1253420400133-01,2022-08-11,8,Cliente 2671,56.9
1253482233027-01,2022-08-11,8,Cliente 2672,68.9
1253420879810-01,2022-08-11,8,Cliente 2673,127.8
1253482434393-01,2022-08-11,8,Cliente 2674,187.4
1253421289943-01,2022-08-11,8,Cliente 2675,151.7
1253482446562-01,2022-08-11,8,Cliente 2676,227.6
1253482615694-01,2022-08-11,8,Cliente 2677,51.21
1253422800015-01,2022-08-11,8,Cliente 2678,233.7
1253490866596-01,2022-08-11,8,Cliente 2679,183.68
1253491860713-01,2022-08-11,8,Cliente 2680,125.8
1253422958062-01,2022-08-11,8,Cliente 2681,138.8
1253491891632-01,2022-08-11,8,Cliente 2668,3.9
1253423298998-01,2022-08-11,8,Cliente 2682,151.0
1253491933307-01,2022-08-11,8,Cliente 78,3.9
1253423349543-01,2022-08-11,8,Cliente 2683,68.9
1253492332753-01,2022-08-11,8,Cliente 2684,124.65
1253423400450-01,2022-08-11,8,Cliente 2685,138.8
1253492361383-01,2022-08-11,8,Cliente 2686,70.9
1253492737264-01,2022-08-11,8,Cliente 776,62.9
1253423551193-01,2022-08-11,8,Cliente 2687,77.8
1253430464529-01,2022-08-11,8,Cliente 2688,182.08
1253430666236-01,2022-08-11,8,Cliente 2689,156.3
1253431274178-01,2022-08-11,8,Cliente 2690,133.1
1253432508244-01,2022-08-11,8,Cliente 2691,185.28
1253492748334-01,2022-08-11,8,Cliente 2692,105.9
1253433062191-01,2022-08-11,8,Cliente 2693,98.2
1253493124029-01,2022-08-11,8,Cliente 2694,98.9
1253493225342-01,2022-08-11,8,Cliente 2695,163.99
1253493526710-01,2022-08-11,8,Cliente 2696,68.9
1253501822026-01,2022-08-11,8,Cliente 2684,125.46
1253502447541-01,2022-08-11,8,Cliente 2697,200.0
1253503064024-01,2022-08-11,8,Cliente 2698,264.8
1253503192430-01,2022-08-11,8,Cliente 2699,197.6
1253510790755-01,2022-08-11,8,Cliente 2700,46.9
1253511848753-01,2022-08-11,8,Cliente 2701,36.9
1253511994730-01,2022-08-11,8,Cliente 2448,105.39
1253520839912-01,2022-08-11,8,Cliente 2702,93.8
1253521305382-01,2022-08-11,8,Cliente 2703,152.46
1253521519188-01,2022-08-11,8,Cliente 2704,202.7
1253523336538-01,2022-08-11,8,Cliente 2705,295.4
1253440326991-01,2022-08-11,8,Cliente 2706,180.8
1253532676970-01,2022-08-11,8,Cliente 2707,290.6
1253440670682-01,2022-08-11,8,Cliente 2708,269.0
1253532881544-01,2022-08-11,8,Cliente 2709,135.3
1253442135646-01,2022-08-11,8,Cliente 2710,164.7
1253533016792-01,2022-08-11,8,Cliente 2711,221.7
1253540008948-01,2022-08-11,8,Cliente 2712,82.8
1253442981054-01,2022-08-11,8,Cliente 2713,315.56
1253542271088-01,2022-08-11,8,Cliente 2714,181.0
1253443177436-01,2022-08-11,8,Cliente 2715,135.8
1253543318451-01,2022-08-11,8,Cliente 2716,56.9
1253443504180-01,2022-08-11,8,Cliente 2717,225.36
1253552477451-01,2022-08-11,8,Cliente 2718,218.7
1253561742027-01,2022-08-12,8,Cliente 2719,77.8
1253443594453-01,2022-08-11,8,Cliente 2720,77.8
1253571031145-01,2022-08-12,8,Cliente 2721,243.18
1253630908278-01,2022-08-12,8,Cliente 2722,257.0
1253632712768-01,2022-08-12,8,Cliente 2723,113.8
1253632806146-01,2022-08-12,8,Cliente 2724,143.6
1253641468795-01,2022-08-12,8,Cliente 2725,77.8
1253642099394-01,2022-08-12,8,Cliente 459,66.9
1253643188767-01,2022-08-12,8,Cliente 2726,181.0
1253651260204-01,2022-08-12,8,Cliente 2727,167.3
1253651499828-01,2022-08-12,8,Cliente 2728,111.64
1253652533323-01,2022-08-12,8,Cliente 2729,160.26
1253450795536-01,2022-08-11,8,Cliente 2730,199.46
1253451229072-01,2022-08-11,8,Cliente 2731,151.0
1253452444812-01,2022-08-11,8,Cliente 2732,227.6
1253452527411-01,2022-08-11,8,Cliente 2733,98.9
1253452877092-01,2022-08-11,8,Cliente 2734,333.6
1253452883853-01,2022-08-11,8,Cliente 2735,151.0
1253453139216-01,2022-08-11,8,Cliente 2736,148.9
1253453424697-01,2022-08-11,8,Cliente 2737,156.3
1253460251114-01,2022-08-11,8,Cliente 501,204.8
1253461196992-01,2022-08-11,8,Cliente 2738,204.8
1253461649477-01,2022-08-11,8,Cliente 2739,68.9
1253461870471-01,2022-08-11,8,Cliente 2740,241.6
1253462520601-01,2022-08-11,8,Cliente 2741,36.9
1253462531488-01,2022-08-11,8,Cliente 2742,98.9
1253462672420-01,2022-08-11,8,Cliente 2743,25.9
1253462958678-01,2022-08-11,8,Cliente 2744,243.8
1253463331189-01,2022-08-11,8,Cliente 59,127.8
1253463512734-01,2022-08-11,8,Cliente 2745,151.0
1253470085063-01,2022-08-11,8,Cliente 2746,102.1
1253470312855-01,2022-08-11,8,Cliente 2747,11.7
1253471968734-01,2022-08-11,8,Cliente 2748,25.9
1253472625458-01,2022-08-11,8,Cliente 896,213.7
1253472859969-01,2022-08-11,8,Cliente 2749,68.9
1253473085510-01,2022-08-11,8,Cliente 2750,227.6
1253480051766-01,2022-08-11,8,Cliente 2751,350.0
1253761508474-01,2022-08-12,8,Cliente 2752,67.2
1253762301808-01,2022-08-12,8,Cliente 2753,287.56
1253652631314-01,2022-08-12,8,Cliente 2754,189.6
1253770291665-01,2022-08-12,8,Cliente 2755,58.9
1253653026670-01,2022-08-12,8,Cliente 2756,265.4
1253771194971-01,2022-08-12,8,Cliente 2757,131.9
1253653179088-01,2022-08-12,8,Cliente 2758,132.6
1253660191914-01,2022-08-12,8,Cliente 2759,151.7
1253772568872-01,2022-08-12,8,Cliente 2752,61.9
1253661114328-01,2022-08-12,8,Cliente 2760,91.38
1253661421944-01,2022-08-12,8,Cliente 2761,239.7
1253790221977-01,2022-08-13,8,Cliente 2762,182.08
1253661498219-01,2022-08-12,8,Cliente 2763,120.7
1253792249045-01,2022-08-12,8,Cliente 2764,25.9
1253662111159-01,2022-08-12,8,Cliente 2765,177.8
1253662321361-01,2022-08-12,8,Cliente 2766,258.2
1253802703177-01,2022-08-13,8,Cliente 2767,591.34
1253662906968-01,2022-08-12,8,Cliente 2768,124.7
1253870598540-01,2022-08-13,8,Cliente 2769,233.8
1253662994477-01,2022-08-12,8,Cliente 2770,109.94
1253881885241-01,2022-08-13,8,Cliente 2771,185.28
1253663549221-01,2022-08-12,8,Cliente 2772,74.2
1253890931080-01,2022-08-13,8,Cliente 2773,148.56
1253670124948-01,2022-08-12,8,Cliente 2774,257.0
1253892608468-01,2022-08-13,8,Cliente 2775,149.6
1253670163011-01,2022-08-12,8,Cliente 2776,96.8
1253900746621-01,2022-08-13,8,Cliente 2777,148.56
1253670440910-01,2022-08-12,8,Cliente 2778,184.6
1253901546727-01,2022-08-13,8,Cliente 2306,270.9
1253671493869-01,2022-08-12,8,Cliente 2779,347.5
1253671766496-01,2022-08-12,8,Cliente 2780,113.8
1253901640665-01,2022-08-13,8,Cliente 2781,239.8
1253672167053-01,2022-08-12,8,Cliente 2782,381.8
1253902583895-01,2022-08-13,8,Cliente 2783,68.9
1253672577346-01,2022-08-12,8,Cliente 2784,180.8
1253672604787-01,2022-08-12,8,Cliente 2592,113.8
1253902761812-01,2022-08-13,8,Cliente 2785,59.9
1253680887418-01,2022-08-12,8,Cliente 2786,199.6
1253910567904-01,2022-08-13,8,Cliente 2787,77.8
1253690219029-01,2022-08-12,8,Cliente 2788,54.9
1253690853189-01,2022-08-12,8,Cliente 2789,100.2
1253910693141-01,2022-08-13,8,Cliente 2790,181.0
1253692647672-01,2022-08-12,8,Cliente 2668,7.8
1253911240919-01,2022-08-13,8,Cliente 2791,184.6
1253692840997-01,2022-08-12,8,Cliente 2792,36.9
1253700179953-01,2022-08-12,8,Cliente 2793,266.1
1253912456828-01,2022-08-13,8,Cliente 2794,65.8
1253702247603-01,2022-08-12,8,Cliente 2795,207.9
1253921131736-01,2022-08-13,8,Cliente 2796,137.8
1253702729587-01,2022-08-12,8,Cliente 2797,151.0
1253921190255-01,2022-08-13,8,Cliente 2798,134.7
1253710554911-01,2022-08-12,8,Cliente 601,288.32
1253921761638-01,2022-08-13,8,Cliente 2799,139.56
1253711034254-01,2022-08-12,8,Cliente 2800,151.0
1253711295124-01,2022-08-12,8,Cliente 2668,19.8
1253922166274-01,2022-08-13,8,Cliente 2801,269.0
1253711551881-01,2022-08-12,8,Cliente 2802,136.56
1253930391135-01,2022-08-13,8,Cliente 1539,84.5
1253712871424-01,2022-08-12,8,Cliente 2803,321.08
1253930681174-01,2022-08-13,8,Cliente 2804,202.66
1253720714516-01,2022-08-12,8,Cliente 2805,136.56
1253720739701-01,2022-08-12,8,Cliente 2806,139.0
1253933467336-01,2022-08-13,8,Cliente 2799,182.6
1253721531765-01,2022-08-12,8,Cliente 2807,108.8
1253940610289-01,2022-08-13,8,Cliente 2808,277.88
1253723344625-01,2022-08-12,8,Cliente 2809,100.1
1253950641980-01,2022-08-13,8,Cliente 2810,209.68
1253730732868-01,2022-08-12,8,Cliente 681,156.3
1253950751185-01,2022-08-13,8,Cliente 2811,62.54
1253731140626-01,2022-08-12,8,Cliente 2812,80.0
1253731709112-01,2022-08-12,8,Cliente 2813,332.7
1253951277917-01,2022-08-13,8,Cliente 2814,240.98
1253732223197-01,2022-08-12,8,Cliente 2815,181.7
1253732619349-01,2022-08-12,8,Cliente 2816,140.31
1253952530686-01,2022-08-13,8,Cliente 2817,139.0
1253732690765-01,2022-08-12,8,Cliente 2818,284.6
1253732756511-01,2022-08-12,8,Cliente 2819,257.0
1253740312649-01,2022-08-12,8,Cliente 2820,25.9
1253741490710-01,2022-08-12,8,Cliente 2821,68.9
1253743070094-01,2022-08-12,8,Cliente 2822,182.08
1253750684093-01,2022-08-12,8,Cliente 2823,308.4
1253752182540-01,2022-08-12,8,Cliente 2824,182.08
1253760938319-01,2022-08-12,8,Cliente 2752,61.9
1253952579661-01,2022-08-13,8,Cliente 2825,209.6
1253961440512-01,2022-08-13,8,Cliente 2826,137.5
1253962237848-01,2022-08-13,8,Cliente 2827,322.8
1253962442831-01,2022-08-13,8,Cliente 2828,181.0
1253963203971-01,2022-08-13,8,Cliente 2829,25.9
1253963598729-01,2022-08-13,8,Cliente 285,68.9
1253971416743-01,2022-08-13,8,Cliente 2830,161.8
1253972000679-01,2022-08-13,8,Cliente 2831,94.8
1253972025853-01,2022-08-13,8,Cliente 2832,56.9
1253972471770-01,2022-08-13,8,Cliente 2833,113.8
1253972830971-01,2022-08-13,8,Cliente 2834,151.0
1253980146268-01,2022-08-13,8,Cliente 2835,191.5
1253982756313-01,2022-08-13,8,Cliente 2836,242.8
1253983332047-01,2022-08-13,8,Cliente 2837,77.8
1253983574322-01,2022-08-13,8,Cliente 2838,56.9
1253992882536-01,2022-08-13,8,Cliente 2839,68.9
1254011968848-01,2022-08-13,8,Cliente 2840,188.8
1254390367604-01,2022-08-15,8,Cliente 2841,204.9
1254020699080-01,2022-08-13,8,Cliente 2842,142.52
1254391093498-01,2022-08-15,8,Cliente 2843,157.85
1254022557227-01,2022-08-13,8,Cliente 2844,190.8
1254391389743-01,2022-08-15,8,Cliente 2845,152.73
1254023546589-01,2022-08-13,8,Cliente 2846,155.6
1254392752557-01,2022-08-15,8,Cliente 171,98.9
1254393055120-01,2022-08-15,8,Cliente 275,23.31
1254032273522-01,2022-08-13,8,Cliente 1468,649.6
1254400170942-01,2022-08-15,8,Cliente 527,131.13
1254401765479-01,2022-08-15,8,Cliente 2847,183.36
1254032506775-01,2022-08-13,8,Cliente 2848,292.5
1254402277901-01,2022-08-15,8,Cliente 2849,126.6
1254042418831-01,2022-08-14,8,Cliente 2850,86.9
1254410246183-01,2022-08-15,8,Cliente 2851,269.0
1254052523987-01,2022-08-14,8,Cliente 2852,56.9
1254410541438-01,2022-08-15,8,Cliente 2853,147.25
1254082208006-01,2022-08-14,8,Cliente 2013,118.8
1254411232771-01,2022-08-15,8,Cliente 2854,160.7
1254411610972-01,2022-08-15,8,Cliente 2855,221.7
1254112748240-01,2022-08-14,8,Cliente 2856,269.0
1254411645949-01,2022-08-15,8,Cliente 2857,252.1
1254411944663-01,2022-08-15,8,Cliente 2858,156.51
1254120482626-01,2022-08-14,8,Cliente 2859,202.6
1254412209060-01,2022-08-15,8,Cliente 2860,152.88
1254140300809-01,2022-08-14,8,Cliente 2861,151.0
1254420662162-01,2022-08-15,8,Cliente 2862,187.58
1254141664781-01,2022-08-14,8,Cliente 529,113.8
1254421387073-01,2022-08-15,8,Cliente 2863,151.0
1254142535049-01,2022-08-14,8,Cliente 2864,75.8
1254421423480-01,2022-08-15,8,Cliente 85,248.8
1254421858381-01,2022-08-15,8,Cliente 1734,105.8
1254150945390-01,2022-08-14,8,Cliente 2865,195.4
1254422026439-01,2022-08-15,8,Cliente 2866,356.4
1254423123544-01,2022-08-15,8,Cliente 1510,334.9
1254152594560-01,2022-08-14,8,Cliente 2867,56.9
1254430417154-01,2022-08-15,8,Cliente 2868,182.08
1254153206469-01,2022-08-14,8,Cliente 2869,227.6
1254430573459-01,2022-08-15,8,Cliente 2870,150.8
1254153396976-01,2022-08-14,8,Cliente 2871,156.3
1254431113445-01,2022-08-15,8,Cliente 2872,182.08
1254161469878-01,2022-08-14,8,Cliente 10,257.0
1254431371497-01,2022-08-15,8,Cliente 1339,219.69
1254161805180-01,2022-08-14,8,Cliente 2873,242.2
1254431709821-01,2022-08-15,8,Cliente 2874,150.0
1254432584692-01,2022-08-15,8,Cliente 2875,346.42
1254161934700-01,2022-08-14,8,Cliente 2876,415.0
1254433013143-01,2022-08-15,8,Cliente 2877,222.7
1254433169582-01,2022-08-15,8,Cliente 2878,208.4
1254162371019-01,2022-08-14,8,Cliente 2879,269.7
1254433213017-01,2022-08-15,8,Cliente 2668,19.8
1254162910400-01,2022-08-14,8,Cliente 2880,203.94
1254433218560-01,2022-08-15,8,Cliente 2881,273.12
1254440691194-01,2022-08-15,8,Cliente 2668,15.9
1254180992177-01,2022-08-14,8,Cliente 2882,56.9
1254440859507-01,2022-08-15,8,Cliente 2883,452.3
1254182593232-01,2022-08-14,8,Cliente 2884,70.9
1254441264957-01,2022-08-15,8,Cliente 2885,270.9
1254190173776-01,2022-08-14,8,Cliente 2886,133.6
1254441278254-01,2022-08-15,8,Cliente 2887,105.8
1254200397140-01,2022-08-14,8,Cliente 2888,49.9
1254450293245-01,2022-08-15,8,Cliente 2889,295.2
1254453336591-01,2022-08-15,8,Cliente 2890,151.0
1254211291127-01,2022-08-14,8,Cliente 2891,655.66
1254460612972-01,2022-08-15,8,Cliente 2892,72.1
1254212551701-01,2022-08-14,8,Cliente 2893,56.9
1254462258589-01,2022-08-15,8,Cliente 2894,233.7
1254213568418-01,2022-08-14,8,Cliente 2895,195.9
1254471472794-01,2022-08-15,8,Cliente 2896,134.91
1254471522515-01,2022-08-15,8,Cliente 2897,270.9
1254222110273-01,2022-08-14,8,Cliente 2072,285.12
1254471869318-01,2022-08-15,8,Cliente 2898,157.96
1254222931218-01,2022-08-14,8,Cliente 2899,136.56
1254472117051-01,2022-08-15,8,Cliente 2900,200.0
1254230009702-01,2022-08-14,8,Cliente 2138,326.64
1254473158909-01,2022-08-15,8,Cliente 2901,180.7
1254230271179-01,2022-08-14,8,Cliente 2902,237.3
1254473435243-01,2022-08-15,8,Cliente 2903,207.9
1254480363729-01,2022-08-15,8,Cliente 2904,147.8
1254231326852-01,2022-08-14,8,Cliente 2905,147.61
1254481076682-01,2022-08-15,8,Cliente 2906,182.08
1254231722452-01,2022-08-14,8,Cliente 2899,136.56
1254481311417-01,2022-08-15,8,Cliente 2907,199.46
1254491195972-01,2022-08-15,8,Cliente 2908,95.1
1254232618889-01,2022-08-14,8,Cliente 2909,100.17
1254491433340-01,2022-08-15,8,Cliente 2910,258.9
1254233574597-01,2022-08-14,8,Cliente 2010,469.5
1254241840236-01,2022-08-14,8,Cliente 1627,56.9
1254242546813-01,2022-08-14,8,Cliente 2911,610.16
1254242890476-01,2022-08-14,8,Cliente 2912,182.08
1254250352096-01,2022-08-14,8,Cliente 2913,98.9
1254283539367-01,2022-08-15,8,Cliente 2914,125.1
1254360647489-01,2022-08-15,8,Cliente 2668,19.8
1254370832525-01,2022-08-15,8,Cliente 2915,47.05
1254372529792-01,2022-08-15,8,Cliente 2916,59.9
1254381573669-01,2022-08-15,8,Cliente 2917,229.5
1254381648321-01,2022-08-15,8,Cliente 2918,98.9
1254381671154-01,2022-08-15,8,Cliente 1464,102.42
1254382275302-01,2022-08-15,8,Cliente 2919,221.7
1254390227296-01,2022-08-15,8,Cliente 2920,245.2
1254730185938-01,2022-08-16,8,Cliente 2921,329.9
1254732762272-01,2022-08-16,8,Cliente 2922,182.08
1254733452700-01,2022-08-16,8,Cliente 2923,151.0
1254741958933-01,2022-08-16,8,Cliente 2924,80.0
1254742538293-01,2022-08-16,8,Cliente 2925,151.0
1254771804801-01,2022-08-17,8,Cliente 2926,161.8
1254830294350-01,2022-08-17,8,Cliente 2927,289.7
1254830356420-01,2022-08-17,8,Cliente 2928,100.1
1254831077841-01,2022-08-17,8,Cliente 2929,163.26
1254831228670-01,2022-08-17,8,Cliente 2930,170.9
1254832937257-01,2022-08-17,8,Cliente 2931,209.9
1254842055232-01,2022-08-17,8,Cliente 2930,184.0
1254850779070-01,2022-08-17,8,Cliente 2932,300.8
1254853310901-01,2022-08-17,8,Cliente 2933,290.0
1254853397822-01,2022-08-17,8,Cliente 2934,272.7
1254862143142-01,2022-08-17,8,Cliente 2935,125.8
1254862364854-01,2022-08-17,8,Cliente 2936,217.7
1254870874922-01,2022-08-17,8,Cliente 2937,1541.0
1254871704263-01,2022-08-17,8,Cliente 2938,151.0
1254880747679-01,2022-08-17,8,Cliente 2939,194.08
1254881143823-01,2022-08-17,8,Cliente 2940,217.59
1254882079342-01,2022-08-17,8,Cliente 2941,125.8
1254882738469-01,2022-08-17,8,Cliente 849,196.76
1254882995765-01,2022-08-17,8,Cliente 2942,106.7
1254883221959-01,2022-08-17,8,Cliente 2943,270.9
1254892022968-01,2022-08-17,8,Cliente 2944,154.4
1254892221844-01,2022-08-17,8,Cliente 1173,198.53
1254893091417-01,2022-08-17,8,Cliente 2945,51.21
1254893102994-01,2022-08-17,8,Cliente 2946,185.7
1254900166093-01,2022-08-17,8,Cliente 2930,195.8
1254900262767-01,2022-08-17,8,Cliente 2947,134.7
1254901624884-01,2022-08-17,8,Cliente 46,156.3
1254903206726-01,2022-08-17,8,Cliente 2948,59.9
1254911804282-01,2022-08-17,8,Cliente 2949,219.6
1254912868361-01,2022-08-17,8,Cliente 2950,258.9
1254920670306-01,2022-08-17,8,Cliente 2951,188.6
1254920754287-01,2022-08-17,8,Cliente 2952,192.7
1254921573339-01,2022-08-17,8,Cliente 1114,229.2
1254921950164-01,2022-08-17,8,Cliente 2953,125.8
1254922456930-01,2022-08-17,8,Cliente 2954,289.36
1254922885603-01,2022-08-17,8,Cliente 2955,184.5
1254923423339-01,2022-08-17,8,Cliente 2956,102.42
1254930743944-01,2022-08-17,8,Cliente 2957,189.18
1254932401538-01,2022-08-17,8,Cliente 2958,151.0
1254933481976-01,2022-08-17,8,Cliente 2959,83.1
1254941666392-01,2022-08-17,8,Cliente 2960,151.0
1254950010575-01,2022-08-17,8,Cliente 2961,151.83
1254950197323-01,2022-08-17,8,Cliente 2962,182.08
1254951667259-01,2022-08-17,8,Cliente 2963,230.8
1254960825485-01,2022-08-17,8,Cliente 219,157.06
1254491607711-01,2022-08-15,8,Cliente 2964,131.9
1254491941963-01,2022-08-15,8,Cliente 2965,214.26
1254492344061-01,2022-08-15,8,Cliente 2966,131.1
1254493123684-01,2022-08-15,8,Cliente 2967,277.92
1254502683441-01,2022-08-15,8,Cliente 2968,98.9
1254512414138-01,2022-08-15,8,Cliente 2969,83.54
1254550241174-01,2022-08-16,8,Cliente 2970,182.86
1254582962281-01,2022-08-16,8,Cliente 2971,182.08
1254600390076-01,2022-08-16,8,Cliente 2972,182.2
1254610890700-01,2022-08-16,8,Cliente 2973,41.3
1254610994103-01,2022-08-16,8,Cliente 2974,150.16
1254611681791-01,2022-08-16,8,Cliente 2975,68.9
1254611796864-01,2022-08-16,8,Cliente 2976,188.2
1254612491001-01,2022-08-16,8,Cliente 2977,305.3
1254612956022-01,2022-08-16,8,Cliente 2978,197.66
1254613517643-01,2022-08-16,8,Cliente 2979,183.68
1254622065526-01,2022-08-16,8,Cliente 2980,74.2
1254622775008-01,2022-08-16,8,Cliente 2981,95.24
1254623385550-01,2022-08-16,8,Cliente 2982,201.5
1254632559117-01,2022-08-16,8,Cliente 2668,15.9
1254641619240-01,2022-08-16,8,Cliente 2668,15.9
1254641990694-01,2022-08-16,8,Cliente 2983,72.2
1254642120992-01,2022-08-16,8,Cliente 2984,186.4
1254642397869-01,2022-08-16,8,Cliente 2985,170.46
1254642665229-01,2022-08-16,8,Cliente 2986,61.9
1254642669264-01,2022-08-16,8,Cliente 2987,233.7
1254642692306-01,2022-08-16,8,Cliente 2668,4.6
1254650281865-01,2022-08-16,8,Cliente 2668,15.9
1254652050534-01,2022-08-16,8,Cliente 2668,15.9
1254652246200-01,2022-08-16,8,Cliente 2668,15.9
1254652829894-01,2022-08-16,8,Cliente 2668,15.9
1254653023912-01,2022-08-16,8,Cliente 2988,77.8
1254653346226-01,2022-08-16,8,Cliente 2989,51.21
1254653480711-01,2022-08-16,8,Cliente 2990,182.08
1254661421510-01,2022-08-16,8,Cliente 2991,78.1
1254661474864-01,2022-08-16,8,Cliente 2992,133.6
1254661805982-01,2022-08-16,8,Cliente 2668,15.9
1254662224578-01,2022-08-16,8,Cliente 171,124.65
1254662533890-01,2022-08-16,8,Cliente 2993,106.8
1254662751506-01,2022-08-16,8,Cliente 2994,110.5
1254663254653-01,2022-08-16,8,Cliente 2995,111.8
1254672319764-01,2022-08-16,8,Cliente 2996,103.8
1254680528021-01,2022-08-16,8,Cliente 2997,182.08
1254681104705-01,2022-08-16,8,Cliente 2998,221.7
1254693442113-01,2022-08-16,8,Cliente 2999,182.08
1254700585386-01,2022-08-16,8,Cliente 3000,160.83
1254701079123-01,2022-08-16,8,Cliente 3001,58.88
1254702931473-01,2022-08-16,8,Cliente 3002,93.42
1254711145067-01,2022-08-16,8,Cliente 3003,221.7
1254722842689-01,2022-08-16,8,Cliente 3004,184.46
1254961112576-01,2022-08-17,8,Cliente 3005,200.76
1254962422650-01,2022-08-17,8,Cliente 3006,163.1
1254962529451-01,2022-08-17,8,Cliente 3007,125.1
1255201950752-01,2022-08-18,8,Cliente 3008,159.33
1254970111321-01,2022-08-17,8,Cliente 3009,147.8
1255211765954-01,2022-08-18,8,Cliente 3010,406.5
1254973416785-01,2022-08-17,8,Cliente 3011,227.6
1255033013442-01,2022-08-18,8,Cliente 3012,148.56
1255212919493-01,2022-08-18,8,Cliente 1360,97.83
1255080291931-01,2022-08-18,8,Cliente 3013,151.0
1255230751039-01,2022-08-19,8,Cliente 3014,188.8
1255081006992-01,2022-08-18,8,Cliente 3015,63.8
